Category,Sub-Category,Company,Website Domain
Data,"Marketing Analytics, Performance & Attribution",Adtriba,adtriba.com
Data,"Marketing Analytics, Performance & Attribution",Alight Analytics,alightanalytics.com
Data,"Marketing Analytics, Performance & Attribution",Allocadia,allocadia.com
Data,"Marketing Analytics, Performance & Attribution",Analytic Partners,analyticpartners.com
Data,"Marketing Analytics, Performance & Attribution",AOL,aol.com
Data,"Marketing Analytics, Performance & Attribution",Apsalar,apsalar.com
Data,"Marketing Analytics, Performance & Attribution",AttributeApp,attributeapp.com
Data,"Marketing Analytics, Performance & Attribution",Attribution,attributionapp.com
Data,"Marketing Analytics, Performance & Attribution",AvantMetrics,avantmetrics.com
Data,"Marketing Analytics, Performance & Attribution",Beckon,beckon.com
Data,"Marketing Analytics, Performance & Attribution",Big Picture,thebigpicture.io
Data,"Marketing Analytics, Performance & Attribution",Bizible,bizible.com
Data,"Marketing Analytics, Performance & Attribution",Black Ink ROI,blackinkroi.com
Data,"Marketing Analytics, Performance & Attribution",BrightFunnel,brightfunnel.com
Data,"Marketing Analytics, Performance & Attribution",BrightTarget,brighttarget.com
Data,"Marketing Analytics, Performance & Attribution",Cake,getCake.com
Data,"Marketing Analytics, Performance & Attribution",ClearBit,ClearBit.com
Data,"Marketing Analytics, Performance & Attribution",ContentSquare,contentsquare.com
Data,"Marketing Analytics, Performance & Attribution",Conversion Logic,conversionlogic.com
Data,"Marketing Analytics, Performance & Attribution",Convertro,convertro.com
Data,"Marketing Analytics, Performance & Attribution",Datorama,datorama.com
Data,"Marketing Analytics, Performance & Attribution",DMA Institute,dma-institute.com
Data,"Marketing Analytics, Performance & Attribution",Encore Media Metrics,EncoreMetrics.com
Data,"Marketing Analytics, Performance & Attribution",Evolve24,evolve24.com
Data,"Marketing Analytics, Performance & Attribution",Faraday,faraday.io
Data,"Marketing Analytics, Performance & Attribution",Full Circle Insights,fullcircleinsights.com
Data,"Marketing Analytics, Performance & Attribution",FunnelCake,getfunnelCake.com
Data,"Marketing Analytics, Performance & Attribution",FunnelWise,funnelwise.com
Data,"Marketing Analytics, Performance & Attribution",Google,google.com
Data,"Marketing Analytics, Performance & Attribution",GoSquared,gosquared.com
Data,"Marketing Analytics, Performance & Attribution",Hive9,hive9.com
Data,"Marketing Analytics, Performance & Attribution",Hunch,hunchanalytics.com
Data,"Marketing Analytics, Performance & Attribution",i.Predictus,ipredictus.com
Data,"Marketing Analytics, Performance & Attribution",iJento,ijento.com
Data,"Marketing Analytics, Performance & Attribution",Indicative,indicative.com
Data,"Marketing Analytics, Performance & Attribution",Intelligence Plaza,intelligenceplaza.com
Data,"Marketing Analytics, Performance & Attribution",Ipsos,ipsos.com
Data,"Marketing Analytics, Performance & Attribution",Kochava,Kochava.com
Data,"Marketing Analytics, Performance & Attribution",Kvantum,kvantuminc.com
Data,"Marketing Analytics, Performance & Attribution",Latent View Analytics,latentview.com
Data,"Marketing Analytics, Performance & Attribution",Manthan,manthan.com
Data,"Marketing Analytics, Performance & Attribution",Marketing Evolution,marketingevolution.com
Data,"Marketing Analytics, Performance & Attribution",marketingQED,marketingqed.com
Data,"Marketing Analytics, Performance & Attribution",Monitor 360,protagonist.io
Data,"Marketing Analytics, Performance & Attribution",MSIGHTS,msights.com
Data,"Marketing Analytics, Performance & Attribution",Musqot Marketing Technology,musqot.com
Data,"Marketing Analytics, Performance & Attribution",Newlytics,newlytics.com
Data,"Marketing Analytics, Performance & Attribution",Ninah,ninah.com
Data,"Marketing Analytics, Performance & Attribution",Omega,omegaproject.io
Data,"Marketing Analytics, Performance & Attribution",OptiMine Software,optimine.com
Data,"Marketing Analytics, Performance & Attribution",Origami Logic,origamilogic.com
Data,"Marketing Analytics, Performance & Attribution",Path to Scale,pathtoscale.com
Data,"Marketing Analytics, Performance & Attribution",PeoplePattern,peoplepattern.com
Data,"Marketing Analytics, Performance & Attribution",Performance Horizon,performancehorizon.com
Data,"Marketing Analytics, Performance & Attribution",PlaceLinks,placelinks.com
Data,"Marketing Analytics, Performance & Attribution",Plumb5.com,plumb5.com
Data,"Marketing Analytics, Performance & Attribution",Proof,proofanalytics.ai
Data,"Marketing Analytics, Performance & Attribution",PropheSee,prophesee.in
Data,"Marketing Analytics, Performance & Attribution",Protagonist,protagonist.io
Data,"Marketing Analytics, Performance & Attribution",Quantifind,quantifind.com
Data,"Marketing Analytics, Performance & Attribution",Radial,radial.com
Data,"Marketing Analytics, Performance & Attribution",Sentiance,sentiance.com
Data,"Marketing Analytics, Performance & Attribution",Shop2market,hop2market.com
Data,"Marketing Analytics, Performance & Attribution",Simple,simplehq.co
Data,"Marketing Analytics, Performance & Attribution",SmartMPM,smartmpm.com
Data,"Marketing Analytics, Performance & Attribution",Snowplow Analytics,snowplowanalytics.com
Data,"Marketing Analytics, Performance & Attribution",Sparkroom,sparkroom.com
Data,"Marketing Analytics, Performance & Attribution",TapClicks,tapclicks.com
Data,"Marketing Analytics, Performance & Attribution",ThinkVine,ignitetech.com
Data,"Marketing Analytics, Performance & Attribution",Tractionboard,tractionboard.io
Data,"Marketing Analytics, Performance & Attribution",Trendemon,trendemon.com
Data,"Marketing Analytics, Performance & Attribution",VisiStat,visistat.com
Data,"Marketing Analytics, Performance & Attribution",VisScore,visscore.com
Data,"Marketing Analytics, Performance & Attribution",Visual IQ,visualiq.com
Data,"Marketing Analytics, Performance & Attribution",Wicked Reports,wickedreports.com
Data,"Marketing Analytics, Performance & Attribution",Wywy,wywy.com
Data,"Marketing Analytics, Performance & Attribution",Yeti Data,yetidata.com
Data,Mobile & Web Analytics,Adigami,adigami.com
Data,Mobile & Web Analytics,Adobe,adobe.com
Data,Mobile & Web Analytics,Alliant,alliantinsight.com
Data,Mobile & Web Analytics,Amplitude,amplitude.com
Data,Mobile & Web Analytics,AMZ.one,AMZ.One
Data,Mobile & Web Analytics,Angoss,angoss.com
Data,Mobile & Web Analytics,App Annie,appannie.com
Data,Mobile & Web Analytics,AskingPoint,askingpoint.com
Data,Mobile & Web Analytics,AT INTERNET,atinternet.com
Data,Mobile & Web Analytics,Baremetrics,baremetrics.com
Data,Mobile & Web Analytics,Bitly,bitly.com
Data,Mobile & Web Analytics,Board,infotrustllc.com
Data,Mobile & Web Analytics,Buxton,buxtonco.com
Data,Mobile & Web Analytics,C9,c9.io
Data,Mobile & Web Analytics,Celebrus,celebrus.com
Data,Mobile & Web Analytics,Chartbeat,chartbeat.com
Data,Mobile & Web Analytics,Clario Analytics,clarioanalytics.com
Data,Mobile & Web Analytics,Clicktale,clicktale.com
Data,Mobile & Web Analytics,Clicky,clicky.com
Data,Mobile & Web Analytics,CommuniGator (formerly Wow Analytics),communigator.co.uk
Data,Mobile & Web Analytics,CoolaData,cooladata.com
Data,Mobile & Web Analytics,Countly,count.ly
Data,Mobile & Web Analytics,Crazy Egg,crazyegg.com
Data,Mobile & Web Analytics,Daddy Analytics,daddyanalytics.com
Data,Mobile & Web Analytics,Decibel Insight,decibelinsight.com
Data,Mobile & Web Analytics,Dynamicaction,dynamicaction.com
Data,Mobile & Web Analytics,eAnalytics,eanalytics.de
Data,Mobile & Web Analytics,Econda,econda.com
Data,Mobile & Web Analytics,Entytle,engagementlabs.com
Data,Mobile & Web Analytics,etracker,etracker.com
Data,Mobile & Web Analytics,ExtraWatch,extrawatch.com
Data,Mobile & Web Analytics,FICO,fico.com
Data,Mobile & Web Analytics,FireStats,firestats.cc
Data,Mobile & Web Analytics,Fishbowl,fishbowl.com
Data,Mobile & Web Analytics,Formisimo,formisimo.com
Data,Mobile & Web Analytics,FoxMetrics,foxmetrics.com
Data,Mobile & Web Analytics,Gauges,get.gaug.es
Data,Mobile & Web Analytics,Google,Google.com
Data,Mobile & Web Analytics,Growth Intelligence,growthintel.com
Data,Mobile & Web Analytics,HarePoint,harepoint.com
Data,Mobile & Web Analytics,Heap Inc,heapanalytics.com
Data,Mobile & Web Analytics,Heatmap,heatmap.me
Data,Mobile & Web Analytics,HitLinks,HitLink.com
Data,Mobile & Web Analytics,HitSteps,hitsteps.com
Data,Mobile & Web Analytics,Hotjar,hotjar.com
Data,Mobile & Web Analytics,IBM,ibm.com
Data,Mobile & Web Analytics,IHS,ihsmarkit.com
Data,Mobile & Web Analytics,In2clouds,in2clouds.com
Data,Mobile & Web Analytics,InfoTrust,infotrustllc.com
Data,Mobile & Web Analytics,Inspectlet,inspectlet.com
Data,Mobile & Web Analytics,Interana,interana.com
Data,Mobile & Web Analytics,Jedox,jedox.com
Data,Mobile & Web Analytics,Keen IO,keen.io
Data,Mobile & Web Analytics,KissMetrics,kissmetrics.com
Data,Mobile & Web Analytics,LeadBoxer,leadboxer.com
Data,Mobile & Web Analytics,Leadfeeder,leadfeeder.com
Data,Mobile & Web Analytics,Lexalytics,lexalytics.com
Data,Mobile & Web Analytics,Lityx,lityx.com
Data,Mobile & Web Analytics,Localytics,localytics.com
Data,Mobile & Web Analytics,Logaholic,logaholic.com
Data,Mobile & Web Analytics,Lucky Orange,luckyorange.com
Data,Mobile & Web Analytics,Madkudu,madkudu.com
Data,Mobile & Web Analytics,Makersights,makersights.com
Data,Mobile & Web Analytics,Market Resource Partners,mrpfd.com
Data,Mobile & Web Analytics,Mattersight Behavioral Analytics,mattersight.com
Data,Mobile & Web Analytics,Measurely,measurely.com
Data,Mobile & Web Analytics,Medio,medio.com
Data,Mobile & Web Analytics,Minubo,minubo.com
Data,Mobile & Web Analytics,Mixpanel,mixpanel.com
Data,Mobile & Web Analytics,Moat,moat.com
Data,Mobile & Web Analytics,mobile STIR,mobilestirinc.com
Data,Mobile & Web Analytics,Mouseflow,mouseflow.com
Data,Mobile & Web Analytics,MouseStats,mousestats.com
Data,Mobile & Web Analytics,Moz,moz.com
Data,Mobile & Web Analytics,Nec,nec.com
Data,Mobile & Web Analytics,Netbiscuits,netbiscuits.com
Data,Mobile & Web Analytics,New Relic,newrelic.com
Data,Mobile & Web Analytics,NinjaCat,NinjaCat.io
Data,Mobile & Web Analytics,Nuevora,nuevora.com
Data,Mobile & Web Analytics,Nutshell Metrics,nutshellmetrics.com
Data,Mobile & Web Analytics,Open Web Analytics (OWA),openwebanalytics.com
Data,Mobile & Web Analytics,Pendomonium,pendo.io
Data,Mobile & Web Analytics,Piwik,piwik.org
Data,Mobile & Web Analytics,PlaceIQ,placeiq.com
Data,Mobile & Web Analytics,Pointillist,pointillist.com
Data,Mobile & Web Analytics,Popcorn Metrics,popcornmetrics.com
Data,Mobile & Web Analytics,Ptengine,ptengine.com
Data,Mobile & Web Analytics,Pulsate Predict,pulsatehq.com
Data,Mobile & Web Analytics,Rapidminer,rapidminer.com
Data,Mobile & Web Analytics,Reach Analytics,reachanalytics.com
Data,Mobile & Web Analytics,Rubikloud,rubikloud.com
Data,Mobile & Web Analytics,Saleschoice,saleschoice.com
Data,Mobile & Web Analytics,SeeVolution,seevolution.com
Data,Mobile & Web Analytics,Seldon,seldon.io
Data,Mobile & Web Analytics,SessionCam,sessioncam.com
Data,Mobile & Web Analytics,Sitemeter,sitemeter.com
Data,Mobile & Web Analytics,Snoobi Analytics,snoobi.eu
Data,Mobile & Web Analytics,StatCounter,statcounter.com
Data,Mobile & Web Analytics,Statwizards,statwizards.com
Data,Mobile & Web Analytics,Sticky,sticky.ai
Data,Mobile & Web Analytics,Tatvic,tatvic.com
Data,Mobile & Web Analytics,Tenjin,tenjin.io
Data,Mobile & Web Analytics,Trialfire,trialfire.com
Data,Mobile & Web Analytics,TUNE,tune.com
Data,Mobile & Web Analytics,Upsight,upsight.com
Data,Mobile & Web Analytics,UserReplay,userreplay.com
Data,Mobile & Web Analytics,Vantage Analytics,vantageanalytics.com
Data,Mobile & Web Analytics,Versium,versium.com
Data,Mobile & Web Analytics,Voluum,voluum.com
Data,Mobile & Web Analytics,Websays,websays.com
Data,Mobile & Web Analytics,Webtrends,webtrends.com
Data,Mobile & Web Analytics,Weelytics,weelytics.com
Data,Mobile & Web Analytics,Woopra,woopra.com
Data,Mobile & Web Analytics,Wundermailing,wundermailing.com
Data,Mobile & Web Analytics,ZipDial,
Data,Dashboards & Data Visualization,Andara,andara.bi
Data,Dashboards & Data Visualization,AppInsight Inc,appinsights.com
Data,Dashboards & Data Visualization,Autographic Insight,autographicinsight.com
Data,Dashboards & Data Visualization,Beeboard,beeboard.io
Data,Dashboards & Data Visualization,Bizzscore,bizzscore.com
Data,Dashboards & Data Visualization,Bright Gauge,brightgauge.com
Data,Dashboards & Data Visualization,ChartBlocks,chartblocks.com
Data,Dashboards & Data Visualization,CHARTIO,chartio.com
Data,Dashboards & Data Visualization,ChartMogul,chartmogul.com
Data,Dashboards & Data Visualization,ChartsBin,chartsbin.com
Data,Dashboards & Data Visualization,Chorally,chorally.com
Data,Dashboards & Data Visualization,ClicData,clicdata.com
Data,Dashboards & Data Visualization,Converge,convergehq.com
Data,Dashboards & Data Visualization,Cyfe,cyfe.com
Data,Dashboards & Data Visualization,D3 - Data Driven Documents,d3js.org
Data,Dashboards & Data Visualization,Dapresy,dapresy.com
Data,Dashboards & Data Visualization,Dashboard Insight,dashboardinsight.com
Data,Dashboards & Data Visualization,DashThis,dashthis.com
Data,Dashboards & Data Visualization,DashZen,dashzen.com
Data,Dashboards & Data Visualization,Data Hero,datahero.com
Data,Dashboards & Data Visualization,Databox,databox.com
Data,Dashboards & Data Visualization,DataCopia,datacopia.com
Data,Dashboards & Data Visualization,Datapine,datapine.com
Data,Dashboards & Data Visualization,DBXtra,dbxtra.com
Data,Dashboards & Data Visualization,Domotalk,domo.com
Data,Dashboards & Data Visualization,Dundas,dundas.com
Data,Dashboards & Data Visualization,Easy Insight,easy-insight.com
Data,Dashboards & Data Visualization,Exago Inc,exagoinc.com
Data,Dashboards & Data Visualization,Fokus,getfokus.com
Data,Dashboards & Data Visualization,Funnel,funnel.io
Data,Dashboards & Data Visualization,Geckoboard,geckoboard.com
Data,Dashboards & Data Visualization,Gephi,gephi.org
Data,Dashboards & Data Visualization,Grafana,grafana.com
Data,Dashboards & Data Visualization,Graphiq,graphiq.com
Data,Dashboards & Data Visualization,Grow,grocom
Data,Dashboards & Data Visualization,Growthbot,growthbot.org
Data,Dashboards & Data Visualization,HappyMetrix,happymetrix.com
Data,Dashboards & Data Visualization,iDashboards,idashboards.com
Data,Dashboards & Data Visualization,InetSoft,inetsoft.com
Data,Dashboards & Data Visualization,InfoCaptor,infocaptor.com
Data,Dashboards & Data Visualization,Jinfonet,jinfonet.com
Data,Dashboards & Data Visualization,Juice Analytics,juiceanalytics.com
Data,Dashboards & Data Visualization,Kilometer.io,kilometer.io
Data,Dashboards & Data Visualization,Klipfolio,klipfolio.com
Data,Dashboards & Data Visualization,Linkurious,linkurio.us
Data,Dashboards & Data Visualization,Logi Analytics,logianalytics.com
Data,Dashboards & Data Visualization,Maptive,maptive.com
Data,Dashboards & Data Visualization,Measureful,measureful.com
Data,Dashboards & Data Visualization,Neon Metrics,neonmetrics.com
Data,Dashboards & Data Visualization,Parabola.io,parabola.io
Data,Dashboards & Data Visualization,Picnic Metrics,picnicmetrics.com
Data,Dashboards & Data Visualization,Plotly,plot.ly
Data,Dashboards & Data Visualization,Qlik,qlik.com
Data,Dashboards & Data Visualization,Quadrigram,quadrigram.com
Data,Dashboards & Data Visualization,RAWGraphs,rawgraphs.io
Data,Dashboards & Data Visualization,Redash,redash.io
Data,Dashboards & Data Visualization,ReportDash,reportdash.com
Data,Dashboards & Data Visualization,ReportGarden,reportgarden.com
Data,Dashboards & Data Visualization,SAP,roambi.com
Data,Dashboards & Data Visualization,Screenful,screenful.com
Data,Dashboards & Data Visualization,SharpCloud,sharpcloud.com
Data,Dashboards & Data Visualization,Sisense,Sisense.com
Data,Dashboards & Data Visualization,Statsbot,statsbot.co
Data,Dashboards & Data Visualization,StatSilk,statsilk.com
Data,Dashboards & Data Visualization,Supermetrics,supermetrics.com
Data,Dashboards & Data Visualization,Sweetspot Intelligence,sweetspotintelligence.com
Data,Dashboards & Data Visualization,Tableau,tableau.com
Data,Dashboards & Data Visualization,TapClicks,tapclicks.com
Data,Dashboards & Data Visualization,Thinkmap,thinkmap.com
Data,Dashboards & Data Visualization,Transpara,transpara.com
Data,Dashboards & Data Visualization,Truedash,truedash.com
Data,Dashboards & Data Visualization,VisualizeROI,visualize-roi.com
Data,Dashboards & Data Visualization,Viur,viurdata.com
Data,Dashboards & Data Visualization,WebKPI,webkpi.com
Data,Dashboards & Data Visualization,Whatagraph,whatagraph.com
Data,Dashboards & Data Visualization,Wolfram Alpha,wolframalpha.com
Data,Dashboards & Data Visualization,ZoomData,zoomdata.com
Data,Business/Customer Intelligence & Data Science,10Duke,10duke.com
Data,Business/Customer Intelligence & Data Science,42 Technologies,42technologies.com
Data,Business/Customer Intelligence & Data Science,Absolutdata,absolutdata.com
Data,Business/Customer Intelligence & Data Science,Actian Corporation,actian.com
Data,Business/Customer Intelligence & Data Science,Affinity Solutions,affinitysolutions.com
Data,Business/Customer Intelligence & Data Science,Aginity,aginity.com
Data,Business/Customer Intelligence & Data Science,Algolytics,algolytics.com
Data,Business/Customer Intelligence & Data Science,Allsight,allsight.com
Data,Business/Customer Intelligence & Data Science,Alpine Data,alpinedata.com
Data,Business/Customer Intelligence & Data Science,Alteryx,alteryx.com
